name	probe_name	x	y	z	hemisphere	impedance	shank_id	location
e000	Myomatrix, RF-4x8-BVS-8 (previously RF400)	n/a	n/a	n/a	n/a	n/a	ElectrodeGroup	n/a
e001	Myomatrix, RF-4x8-BVS-8 (previously RF400)	n/a	n/a	n/a	n/a	n/a	ElectrodeGroup	n/a
e002	Myomatrix, RF-4x8-BVS-8 (previously RF400)	n/a	n/a	n/a	n/a	n/a	ElectrodeGroup	n/a
e003	Myomatrix, RF-4x8-BVS-8 (previously RF400)	n/a	n/a	n/a	n/a	n/a	ElectrodeGroup	n/a
e004	Myomatrix, RF-4x8-BVS-8 (previously RF400)	n/a	n/a	n/a	n/a	n/a	ElectrodeGroup	n/a
e005	Myomatrix, RF-4x8-BVS-8 (previously RF400)	n/a	n/a	n/a	n/a	n/a	ElectrodeGroup	n/a
e006	Myomatrix, RF-4x8-BVS-8 (previously RF400)	n/a	n/a	n/a	n/a	n/a	ElectrodeGroup	n/a
e007	Myomatrix, RF-4x8-BVS-8 (previously RF400)	n/a	n/a	n/a	n/a	n/a	ElectrodeGroup	n/a
e008	Myomatrix, RF-4x8-BVS-8 (previously RF400)	n/a	n/a	n/a	n/a	n/a	ElectrodeGroup	n/a
e009	Myomatrix, RF-4x8-BVS-8 (previously RF400)	n/a	n/a	n/a	n/a	n/a	ElectrodeGroup	n/a
e010	Myomatrix, RF-4x8-BVS-8 (previously RF400)	n/a	n/a	n/a	n/a	n/a	ElectrodeGroup	n/a
e011	Myomatrix, RF-4x8-BVS-8 (previously RF400)	n/a	n/a	n/a	n/a	n/a	ElectrodeGroup	n/a
e012	Myomatrix, RF-4x8-BVS-8 (previously RF400)	n/a	n/a	n/a	n/a	n/a	ElectrodeGroup	n/a
e013	Myomatrix, RF-4x8-BVS-8 (previously RF400)	n/a	n/a	n/a	n/a	n/a	ElectrodeGroup	n/a
e014	Myomatrix, RF-4x8-BVS-8 (previously RF400)	n/a	n/a	n/a	n/a	n/a	ElectrodeGroup	n/a
e015	Myomatrix, RF-4x8-BVS-8 (previously RF400)	n/a	n/a	n/a	n/a	n/a	ElectrodeGroup	n/a
